tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2016-540,Wimbledon,Grass,128,G,20160627,208,104755,7,,Richard Gasquet,R,185,FRA,30.02600958,10,2905,105077,,,Albert Ramos,L,188,ESP,28.44353183,36,1165,2-6 7-6(5) 6-2 6-3,5,R32,156,6,3,121,82,64,18,19,3,5,7,3,120,78,51,28,18,4,8
2016-540,Wimbledon,Grass,128,G,20160627,209,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.19507187,12,2725,104545,18,,John Isner,R,206,USA,31.17043121,17,2055,6-7(3) 3-6 7-6(5) 6-2 19-17,5,R32,264,21,4,197,144,129,32,39,3,4,38,7,228,168,136,31,38,3,6
2016-540,Wimbledon,Grass,128,G,20160627,210,106401,15,,Nick Kyrgios,R,,AUS,21.16906229,18,1855,103852,22,,Feliciano Lopez,L,188,ESP,34.76796715,21,1630,6-3 6-7(2) 6-3 6-4,5,R32,161,27,3,136,98,69,22,20,4,6,11,6,128,68,48,32,20,7,12
2016-540,Wimbledon,Grass,128,G,20160627,211,104918,2,,Andy Murray,R,190,GBR,29.11978097,2,8915,105357,,,John Millman,R,183,AUS,27.03627652,67,770,6-3 7-5 6-2,5,R32,130,8,0,84,49,41,18,15,3,5,1,1,100,69,43,10,14,7,13
2016-540,Wimbledon,Grass,128,G,20160627,212,105023,28,,Sam Querrey,R,198,USA,28.72279261,41,1075,103917,,,Nicolas Mahut,R,190,FRA,34.4312115,51,919,6-4 7-6(5) 6-4,5,R16,119,23,3,86,50,48,18,16,0,1,9,4,105,70,47,20,16,4,7
2016-540,Wimbledon,Grass,128,G,20160627,213,105683,6,,Milos Raonic,R,196,CAN,25.50034223,7,3175,105676,11,,David Goffin,R,163,BEL,25.55509925,11,2780,4-6 3-6 6-4 6-4 6-4,5,R16,182,22,6,139,92,73,27,25,6,9,12,7,139,84,62,32,24,7,10
2016-540,Wimbledon,Grass,128,G,20160627,214,103819,3,,Roger Federer,R,185,SUI,34.88569473,3,6425,105449,,,Steve Johnson,R,188,USA,26.50787132,29,1385,6-2 6-3 7-5,5,R16,96,6,2,83,55,41,20,15,3,4,8,3,101,65,40,15,14,5,10
2016-540,Wimbledon,Grass,128,G,20160627,215,105227,9,,Marin Cilic,R,198,CRO,27.74537988,13,2695,105453,5,,Kei Nishikori,R,178,JPN,26.49418207,6,4155,6-1 5-1 RET,5,R16,43,17,2,39,26,22,6,7,0,1,0,2,37,30,13,0,6,3,8
2016-540,Wimbledon,Grass,128,G,20160627,216,104607,10,,Tomas Berdych,R,196,CZE,30.7761807,9,2950,106210,,,Jiri Vesely,L,,CZE,22.9650924,64,780,4-6 6-3 7-6(8) 6-7(9) 6-3,5,R16,235,6,3,160,97,83,34,26,3,6,26,7,169,105,82,33,26,8,13
2016-540,Wimbledon,Grass,128,G,20160627,217,106298,32,,Lucas Pouille,R,,FRA,22.34086242,30,1311,106071,19,,Bernard Tomic,R,193,AUS,23.68240931,19,1760,6-4 4-6 3-6 6-4 10-8,5,R16,175,27,5,160,87,71,39,29,5,10,29,4,178,121,90,23,28,17,22
2016-540,Wimbledon,Grass,128,G,20160627,218,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.19507187,12,2725,104755,7,,Richard Gasquet,R,185,FRA,30.02600958,10,2905,4-2 RET,5,R16,23,2,0,23,14,12,4,3,1,1,0,0,14,8,7,3,3,2,3
2016-540,Wimbledon,Grass,128,G,20160627,219,104918,2,,Andy Murray,R,190,GBR,29.11978097,2,8915,106401,15,,Nick Kyrgios,R,,AUS,21.16906229,18,1855,7-5 6-1 6-4,5,R16,102,8,0,76,49,41,20,15,0,0,11,1,87,72,49,3,14,9,13
2016-540,Wimbledon,Grass,128,G,20160627,220,105683,6,,Milos Raonic,R,196,CAN,25.50034223,7,3175,105023,28,,Sam Querrey,R,198,USA,28.72279261,41,1075,6-4 7-5 5-7 6-4,5,QF,151,13,2,107,69,60,27,22,1,2,15,5,141,80,65,25,22,2,5
2016-540,Wimbledon,Grass,128,G,20160627,221,103819,3,,Roger Federer,R,185,SUI,34.88569473,3,6425,105227,9,,Marin Cilic,R,198,CRO,27.74537988,13,2695,6-7(4) 4-6 6-3 7-6(9) 6-3,5,QF,197,27,0,169,106,84,37,26,7,8,23,7,163,93,76,38,26,7,9
2016-540,Wimbledon,Grass,128,G,20160627,222,104607,10,,Tomas Berdych,R,196,CZE,30.7761807,9,2950,106298,32,,Lucas Pouille,R,,FRA,22.34086242,30,1311,7-6(4) 6-3 6-2,5,QF,114,10,3,87,52,45,18,15,3,4,9,8,107,62,44,15,14,4,8
2016-540,Wimbledon,Grass,128,G,20160627,223,104918,2,,Andy Murray,R,190,GBR,29.11978097,2,8915,104542,12,,Jo Wilfried Tsonga,R,188,FRA,31.19507187,12,2725,7-6(10) 6-1 3-6 4-6 6-1,5,QF,233,14,3,165,101,74,32,23,9,13,15,7,154,95,68,23,22,6,12
2016-540,Wimbledon,Grass,128,G,20160627,224,105683,6,,Milos Raonic,R,196,CAN,25.50034223,7,3175,103819,3,,Roger Federer,R,185,SUI,34.88569473,3,6425,6-3 6-7(3) 4-6 7-5 6-3,5,SF,204,23,11,167,113,94,25,26,8,9,16,5,160,98,80,32,26,5,8
2016-540,Wimbledon,Grass,128,G,20160627,225,104918,2,,Andy Murray,R,190,GBR,29.11978097,2,8915,104607,10,,Tomas Berdych,R,196,CZE,30.7761807,9,2950,6-3 6-3 6-3,5,SF,117,7,2,88,57,44,17,14,2,3,5,1,73,46,32,10,13,5,10
2016-540,Wimbledon,Grass,128,G,20160627,226,104918,2,,Andy Murray,R,190,GBR,29.11978097,2,8915,105683,6,,Milos Raonic,R,196,CAN,25.50034223,7,3175,6-4 7-6(3) 7-6(2),5,F,168,7,2,103,69,60,19,17,2,2,8,1,114,73,49,29,17,6,7
2016-560,Us Open,Hard,128,G,20160829,100,104925,1,,Novak Djokovic,R,188,SRB,29.27310062,1,14840,105668,,,Jerzy Janowicz,R,203,POL,25.79329227,247,216,6-3 5-7 6-2 6-1,5,R128,157,12,5,114,71,49,27,18,10,12,5,13,117,63,40,22,18,13,20
2016-560,Us Open,Hard,128,G,20160829,101,106210,,,Jiri Vesely,L,,CZE,23.137577,49,928,105031,,,Saketh Myneni,R,,IND,28.862423,143,410,7-6(5) 4-6 2-6 6-2 7-5,5,R128,227,6,9,151,88,52,31,25,8,19,13,2,186,106,65,32,25,18,29
2016-560,Us Open,Hard,128,G,20160829,102,105550,,,Guido Pella,L,,ARG,26.28610541,51,898,106216,,,Bjorn Fratangelo,R,,USA,23.11293635,115,540,6-3 6-4 6-4,5,R128,114,5,3,94,64,46,17,15,6,7,5,2,83,56,38,14,14,5,9
2016-560,Us Open,Hard,128,G,20160829,103,104022,,,Mikhail Youzhny,R,183,RUS,34.17932923,61,801,105373,28,,Martin Klizan,L,190,SVK,27.13483915,29,1405,6-2 6-1 6-1,5,R128,110,6,3,70,39,26,18,11,3,5,3,13,90,39,19,17,11,7,16
2016-560,Us Open,Hard,128,G,20160829,104,104545,20,,John Isner,R,206,USA,31.34291581,21,1645,126207,,,Francis Tiafoe,R,,USA,18.60643395,125,484,3-6 4-6 7-6(5) 6-2 7-6(3),5,R128,207,35,6,144,88,70,30,26,7,11,4,5,153,105,77,28,25,5,9
2016-560,Us Open,Hard,128,G,20160829,105,104327,,,Steve Darcis,R,178,BEL,32.46269678,106,562,111442,,,Jordan Thompson,R,,AUS,22.36002738,91,633,5-7 3-6 7-6(5) 6-4 7-5,5,R128,251,8,4,182,92,69,44,28,8,15,15,8,187,97,69,46,27,13,20
2016-560,Us Open,Hard,128,G,20160829,106,124014,,,Ernesto Escobedo,R,,USA,20.15331964,201,277,105041,,,Lukas Lacko,R,185,SVK,28.82135524,99,606,6-4 4-6 4-6 6-3 RET,5,R128,176,8,4,111,55,35,33,20,2,7,15,7,124,66,44,28,19,5,10
2016-560,Us Open,Hard,128,G,20160829,107,106378,,,Kyle Edmund,R,,GBR,21.63997262,84,679,104755,13,,Richard Gasquet,R,185,FRA,30.19849418,15,2230,6-2 6-2 6-3,5,R128,100,10,2,68,38,31,19,13,0,1,3,3,66,34,23,11,12,1,7
2016-560,Us Open,Hard,128,G,20160829,108,104542,9,,Jo Wilfried Tsonga,R,188,FRA,31.36755647,11,2875,105819,,,Guido Andreozzi,R,,ARG,25.06776181,133,437,6-3 6-4 6-4,5,R128,106,16,3,74,44,42,16,15,0,1,5,7,91,48,32,22,14,9,13
2016-560,Us Open,Hard,128,G,20160829,109,105902,,,James Duckworth,R,183,AUS,24.60506502,195,289,104898,,,Robin Haase,R,190,NED,29.39904175,62,798,4-6 7-5 6-3 4-6 6-3,5,R128,188,11,7,158,79,65,39,25,8,12,16,10,154,89,64,33,25,5,11
2016-560,Us Open,Hard,128,G,20160829,110,105577,,,Vasek Pospisil,R,193,CAN,26.18480493,123,495,106075,,,Jozef Kovalik,R,,SVK,23.816564,126,476,6-1 6-3 6-3,5,R128,96,7,4,78,45,37,19,13,2,2,3,5,62,29,20,16,12,3,8
2016-560,Us Open,Hard,128,G,20160829,111,104731,23,,Kevin Anderson,R,203,RSA,30.28336756,35,1275,106415,,,Yoshihito Nishioka,L,,JPN,20.92265572,85,678,6-3 7-5 6-4,5,R128,138,17,5,89,53,44,19,16,2,4,2,5,96,61,39,15,15,8,13
2016-560,Us Open,Hard,128,G,20160829,112,106058,26,,Jack Sock,R,185,USA,23.92881588,27,1450,126203,,,Taylor Harry Fritz,R,,USA,18.83641342,53,829,7-6(3) 7-5 3-6 1-6 6-4,5,R128,200,19,17,158,84,65,29,25,6,15,17,7,169,95,72,28,25,13,20
2016-560,Us Open,Hard,128,G,20160829,113,104999,,,Mischa Zverev,L,190,GER,29.02121834,127,468,105732,,,Pierre Hugues Herbert,R,,FRA,25.45106092,114,540,6-4 7-6(6) 4-6 6-0,5,R128,167,2,5,120,75,57,25,19,2,4,9,12,138,75,51,28,19,6,11
2016-560,Us Open,Hard,128,G,20160829,114,104660,,,Sergiy Stakhovsky,R,193,UKR,30.64476386,92,631,105671,,,Gastao Elias,R,178,POR,25.76317591,60,806,6-1 3-6 2-6 6-3 7-6(4),5,R128,200,6,12,147,75,57,30,23,5,11,7,6,143,79,55,32,22,6,12
2016-560,Us Open,Hard,128,G,20160829,115,105227,7,,Marin Cilic,R,198,CRO,27.91786448,9,3515,104297,,,Rogerio Dutra Silva,R,178,BRA,32.56947296,108,557,6-4 7-5 6-1,5,R128,118,12,5,82,41,36,22,15,2,4,3,10,86,38,26,18,14,8,14
2016-560,Us Open,Hard,128,G,20160829,116,104745,4,,Rafael Nadal,L,185,ESP,30.23956194,5,4850,104797,,,Denis Istomin,R,188,UZB,29.97672827,107,560,6-1 6-4 6-2,5,R128,126,2,3,76,44,36,16,13,4,5,3,7,81,51,31,10,12,5,12
2016-560,Us Open,Hard,128,G,20160829,117,104312,,,Andreas Seppi,R,190,ITA,32.52019165,87,675,103565,,,Stephane Robert,R,185,FRA,36.28473648,52,856,6-2 3-6 6-4 6-3,5,R128,143,8,6,120,67,43,28,18,7,11,6,8,111,44,29,31,18,7,14
2016-560,Us Open,Hard,128,G,20160829,118,105723,,,Andrey Kuznetsov,R,185,RUS,25.51676934,47,988,105064,,,Thomaz Bellucci,L,188,BRA,28.66529774,65,760,6-4 3-6 6-1 7-6(6),5,R128,176,12,13,139,73,54,33,19,7,10,8,10,130,61,48,31,19,12,17
2016-560,Us Open,Hard,128,G,20160829,119,105077,31,,Albert Ramos,L,188,ESP,28.61601643,33,1330,103898,,,Julien Benneteau,R,185,FRA,34.69130732,248,214,3-6 6-3 6-3 2-6 6-1,5,R128,201,7,6,133,75,52,29,21,6,11,10,15,142,76,54,27,21,9,16
2016-560,Us Open,Hard,128,G,20160829,120,106298,24,,Lucas Pouille,R,,FRA,22.51334702,25,1481,105062,,,Mikhail Kukushkin,R,183,KAZ,28.67624914,67,759,3-6 6-2 6-4 6-2,5,R128,134,18,12,103,44,35,29,18,5,9,7,4,120,62,40,26,17,8,15
2016-560,Us Open,Hard,128,G,20160829,121,103843,,,Marco Chiudinelli,R,185,SUI,34.96783025,144,408,106105,,,Guilherme Clezar,R,,BRA,23.6605065,203,276,2-6 7-6(6) 6-2 6-4,5,R128,178,7,6,123,64,50,29,19,8,13,14,9,118,65,46,21,19,3,9
2016-560,Us Open,Hard,128,G,20160829,122,105643,,,Federico Delbonis,L,190,ARG,25.90006845,43,1015,104548,,,Brian Baker,R,190,USA,31.33196441,312,157,3-6 6-7(6) 6-4 6-2 6-2,5,R128,224,7,6,144,86,64,37,24,9,11,9,12,164,88,68,33,23,7,13
2016-560,Us Open,Hard,128,G,20160829,123,105138,15,,Roberto Bautista Agut,R,,ESP,28.37508556,17,2040,104198,,,Guillermo Garcia Lopez,R,188,ESP,33.23750856,50,900,7-5 6-1 6-7(5) 7-6(3),5,R128,210,3,7,161,109,77,20,22,10,15,3,7,151,84,57,26,21,8,16
2016-560,Us Open,Hard,128,G,20160829,124,104792,10,,Gael Monfils,R,193,FRA,29.99315537,12,2835,104180,,,Gilles Muller,L,193,LUX,33.30869268,37,1175,6-4 6-2 7-6(5),5,R128,125,6,1,87,60,50,16,15,2,2,5,7,94,43,36,23,15,5,8
2016-560,Us Open,Hard,128,G,20160829,125,105596,,,Jan Satral,R,,CZE,26.09993155,226,237,111456,,,Mackenzie Mcdonald,R,,USA,21.37166324,406,107,4-6 3-6 6-3 6-2 6-2,5,R128,186,12,7,154,87,66,28,22,16,20,4,4,126,66,45,29,22,6,13
2016-560,Us Open,Hard,128,G,20160829,126,104597,,,Nicolas Almagro,R,183,ESP,31.02258727,48,987,105916,,,Marton Fucsovics,R,,HUN,24.55578371,155,366,6-1 6-4 7-6(7),5,R128,134,7,4,103,49,38,28,15,4,6,5,8,96,38,24,30,14,5,10
2016-560,Us Open,Hard,128,G,20160829,127,104655,18,,Pablo Cuevas,R,180,URU,30.65845311,20,1745,104534,,,Dudi Sela,R,175,ISR,31.40314853,80,691,6-3 6-2 0-6 5-7 6-3,5,R128,182,4,9,144,85,54,28,22,9,17,3,10,119,64,43,23,22,4,13
2016-560,Us Open,Hard,128,G,20160829,128,105332,32,,Benoit Paire,R,196,FRA,27.3100616,34,1305,105583,,,Dusan Lajovic,R,180,SRB,26.16563997,59,806,6-2 2-6 3-6 7-5 6-1,5,R128,158,15,9,147,73,52,41,22,9,14,2,5,140,103,65,17,22,10,17
2016-560,Us Open,Hard,128,G,20160829,129,104571,,,Marcos Baghdatis,R,183,CYP,31.20054757,44,1015,105487,,,Facundo Bagnis,L,,ARG,26.50239562,90,660,6-4 6-2 1-1 RET,5,R128,89,3,7,61,34,26,17,10,6,7,4,9,66,33,23,11,10,4,8
2016-560,Us Open,Hard,128,G,20160829,130,105992,,,Ryan Harrison,R,183,USA,24.31211499,120,509,105173,,,Adrian Mannarino,L,183,FRA,28.1670089,54,826,6-4 7-6(5) 6-3,5,R128,138,10,8,96,51,41,20,16,5,9,4,9,114,64,35,26,15,10,17
2016-560,Us Open,Hard,128,G,20160829,131,105683,5,,Milos Raonic,R,196,CAN,25.67282683,6,4805,104460,,,Dustin Brown,R,196,GER,31.72347707,86,678,7-5 6-3 6-4,5,R128,103,15,4,86,48,42,23,16,2,3,2,6,91,52,38,17,15,5,9
2016-560,Us Open,Hard,128,G,20160829,132,106233,8,,Dominic Thiem,R,,AUT,22.98699521,10,3205,105357,,,John Millman,R,183,AUS,27.20876112,66,760,6-3 2-6 5-7 6-4 6-3,5,R128,185,10,3,146,99,62,28,24,5,11,8,1,141,83,55,31,24,10,17
2016-560,Us Open,Hard,128,G,20160829,133,105575,,,Ricardas Berankis,R,175,LTU,26.19028063,89,665,104291,,,Malek Jaziri,R,185,TUN,32.60780287,68,749,3-6 7-6(3) 6-4 6-2,5,R128,172,6,7,144,94,64,25,20,10,14,8,9,130,56,42,34,19,8,14
2016-560,Us Open,Hard,128,G,20160829,134,105807,,,Pablo Carreno Busta,R,,ESP,25.13347023,39,1110,125802,,,Ilya Ivashka,R,,BLR,22.51060917,182,308,6-0 7-5 6-2,5,R128,125,6,5,92,48,31,22,13,6,10,3,4,105,64,29,14,13,10,20
2016-560,Us Open,Hard,128,G,20160829,135,104386,,,Janko Tipsarevic,R,180,SRB,32.18617385,250,208,105023,29,,Sam Querrey,R,198,USA,28.89527721,30,1400,7-6(4) 6-7(0) 6-3 6-3,5,R128,194,17,11,150,70,58,40,21,6,9,18,15,133,62,45,33,21,4,10
2016-560,Us Open,Hard,128,G,20160829,136,105449,19,,Steve Johnson,R,188,USA,26.68035592,22,1635,105539,,,Evgeny Donskoy,R,185,RUS,26.30800821,79,691,4-6 1-6 7-6(2) 6-3 6-3,5,R128,192,15,6,162,95,64,36,24,12,17,8,5,157,87,60,40,23,10,14
2016-560,Us Open,Hard,128,G,20160829,137,105223,,,Juan Martin Del Potro,R,198,ARG,27.93155373,142,410,106043,,,Diego Sebastian Schwartzman,R,,ARG,24.03559206,69,746,6-4 6-4 7-6(3),5,R128,157,11,3,106,57,41,29,16,4,7,7,4,98,55,37,21,16,3,8
2016-560,Us Open,Hard,128,G,20160829,138,104926,,,Fabio Fognini,R,178,ITA,29.26762491,38,1155,104559,,,Teymuraz Gabashvili,R,188,RUS,31.26899384,105,571,6-7(9) 3-6 7-6(5) 7-5 6-4,5,R128,287,16,12,190,95,63,48,28,11,20,7,19,208,96,64,55,27,15,25
2016-560,Us Open,Hard,128,G,20160829,139,103970,11,,David Ferrer,R,175,ESP,34.40930869,13,2660,105238,,,Alexandr Dolgopolov,R,180,UKR,27.80835044,57,815,6-5 RET,5,R128,39,3,1,32,14,12,8,6,0,1,1,4,36,17,10,10,5,1,3
2016-560,Us Open,Hard,128,G,20160829,140,106401,14,,Nick Kyrgios,R,,AUS,21.34154689,16,2060,105379,,,Aljaz Bedene,R,181,GBR,27.1156742,77,695,6-4 6-4 6-4,5,R128,117,14,4,82,50,43,17,15,2,3,12,3,100,59,35,24,15,9,13
2016-560,Us Open,Hard,128,G,20160829,141,104547,,,Horacio Zeballos,L,188,ARG,31.34017796,71,736,104252,,,Florian Mayer,R,190,GER,32.90075291,58,813,6-3 6-4 7-6(7),5,R128,123,12,6,96,55,48,24,16,2,3,5,2,103,69,49,16,15,3,6
2016-560,Us Open,Hard,128,G,20160829,142,105011,,,Illya Marchenko,R,185,UKR,28.97467488,63,795,104471,,,Ivan Dodig,R,183,CRO,31.6550308,74,718,6-3 6-4 6-7(4) 7-5,5,R128,230,7,12,134,63,50,35,22,4,8,11,12,163,79,54,38,21,10,18
2016-560,Us Open,Hard,128,G,20160829,143,106000,,,Damir Dzumhur,R,172,BIH,24.27652293,72,720,106071,17,,Bernard Tomic,R,193,AUS,23.85489391,19,1780,6-4 6-3 4-6 7-6(0),5,R128,159,5,5,130,79,53,29,21,11,16,12,8,161,90,58,30,20,11,18
2016-560,Us Open,Hard,128,G,20160829,144,100644,27,,Alexander Zverev,R,,GER,19.35934292,28,1415,104978,,,Daniel Brands,R,196,GER,29.11978097,153,370,3-6 6-1 6-4 7-6(4),5,R128,155,4,7,104,64,50,23,19,2,4,7,9,126,70,49,27,19,8,12
2016-560,Us Open,Hard,128,G,20160829,145,105554,,,Daniel Evans,R,175,GBR,26.2696783,64,775,104330,,,Rajeev Ram,R,193,USA,32.44900753,104,577,6-2 4-6 7-5 6-1,5,R128,150,3,3,111,65,47,26,19,5,8,10,8,110,61,35,27,18,5,12
2016-560,Us Open,Hard,128,G,20160829,146,105561,,,Alessandro Giannessi,L,183,ITA,26.25051335,243,217,106045,,,Denis Kudla,R,180,USA,24.03285421,128,464,0-6 6-4 6-1 1-6 6-0,5,R128,168,4,9,105,72,53,12,18,5,11,11,11,121,63,44,22,18,10,17
2016-560,Us Open,Hard,128,G,20160829,147,104527,3,,Stanislas Wawrinka,R,183,SUI,31.42231348,3,4980,104269,,,Fernando Verdasco,L,188,ESP,32.78850103,46,1010,7-6(4) 6-4 6-4,5,R128,137,7,4,100,49,38,33,16,4,4,9,3,102,61,44,21,16,3,5
2016-560,Us Open,Hard,128,G,20160829,148,105453,6,,Kei Nishikori,R,178,JPN,26.66666667,7,4165,103794,,,Benjamin Becker,R,178,GER,35.20328542,96,610,6-1 6-1 3-6 6-3,5,R128,130,7,3,89,49,36,27,16,5,7,7,10,110,64,40,16,16,6,13
2016-560,Us Open,Hard,128,G,20160829,149,111575,,,Karen Khachanov,R,,RUS,20.27378508,95,619,105341,,,Thomas Fabbiano,R,,ITA,27.26078029,111,545,6-3 6-3 4-6 6-3,5,R128,149,12,4,112,52,40,36,19,3,5,0,6,114,75,47,19,18,8,13
2016-560,Us Open,Hard,128,G,20160829,150,103908,,,Paul Henri Mathieu,R,185,FRA,34.62833676,70,741,106328,,,Christian Harrison,R,,USA,22.2532512,694,35,6-0 6-2 6-1,5,R128,89,5,6,69,35,27,18,11,1,2,2,0,58,29,12,9,10,4,12
2016-560,Us Open,Hard,128,G,20160829,151,103917,,,Nicolas Mahut,R,190,FRA,34.6036961,42,1038,104259,25,,Philipp Kohlschreiber,R,178,GER,32.87063655,26,1475,6-3 7-5 1-0 RET,5,R128,87,3,0,66,37,27,17,11,4,5,7,7,65,30,21,13,11,2,6
2016-560,Us Open,Hard,128,G,20160829,152,103333,21,,Ivo Karlovic,R,208,CRO,37.50034223,23,1570,104229,,,Yen Hsun Lu,R,180,TPE,33.04312115,73,720,4-6 7-6(4) 6-7(4) 7-6(5) 7-5,5,R128,226,61,10,171,116,105,28,29,4,5,15,16,191,102,85,53,29,7,8
2016-560,Us Open,Hard,128,G,20160829,153,105385,,,Donald Young,L,183,USA,27.10198494,56,817,105526,,,Jan Lennard Struff,R,,GER,26.34633812,78,694,6-3 7-5 4-6 7-5,5,R128,159,8,9,127,72,47,30,22,6,12,8,18,127,61,42,30,21,6,14
2016-560,Us Open,Hard,128,G,20160829,154,104678,,,Viktor Troicki,R,193,SRB,30.54893908,32,1340,105430,,,Radu Albot,R,,MDA,26.7980835,97,608,5-7 3-6 6-4 6-4 7-6(5),5,R128,263,21,8,193,112,78,36,27,18,25,4,10,162,92,66,31,26,5,12
2016-560,Us Open,Hard,128,G,20160829,155,111577,,,Jared Donaldson,R,,USA,19.88774812,122,497,105676,12,,David Goffin,R,163,BEL,25.72758385,14,2565,4-6 7-5 6-4 6-0,5,R128,159,12,5,115,53,40,35,19,5,8,1,17,129,70,46,28,19,6,13
2016-560,Us Open,Hard,128,G,20160829,156,103852,16,,Feliciano Lopez,L,188,ESP,34.94045175,18,1840,106432,,,Borna Coric,R,,CRO,19.78918549,41,1070,3-4 RET,5,R128,31,5,2,27,12,9,7,4,1,2,0,4,23,15,10,4,3,2,2
2016-560,Us Open,Hard,128,G,20160829,157,105311,,,Joao Sousa,R,,POR,27.41683778,36,1215,103607,,,Victor Estrella,R,173,DOM,36.07392197,83,682,6-0 6-1 6-1,5,R128,77,2,6,65,34,28,19,10,5,5,3,6,60,35,15,9,10,8,16
2016-560,Us Open,Hard,128,G,20160829,158,104871,,,Jeremy Chardy,R,188,FRA,29.54414784,55,825,111581,,,Michael Mmoh,R,,USA,18.63381246,384,118,6-4 6-4 6-1,5,R128,114,16,6,93,55,45,18,14,3,5,5,4,91,61,35,15,13,10,16
2016-560,Us Open,Hard,128,G,20160829,159,105777,22,,Grigor Dimitrov,R,188,BUL,25.28952772,24,1555,105438,,,Inigo Cervantes Huegun,R,,ESP,26.74606434,75,713,6-2 6-4 7-6(7),5,R128,135,4,6,101,63,48,19,15,3,5,8,9,100,51,36,21,15,6,11
2016-560,Us Open,Hard,128,G,20160829,160,104468,30,,Gilles Simon,R,183,FRA,31.67145791,31,1385,103285,,,Radek Stepanek,R,185,CZE,37.75496235,113,541,6-3 6-1 6-4,5,R128,111,4,3,78,44,30,24,13,1,2,4,4,78,44,25,14,13,2,8
2016-560,Us Open,Hard,128,G,20160829,161,103893,,,Paolo Lorenzi,R,183,ITA,34.70499658,40,1110,104122,,,Carlos Berlocq,R,183,ARG,33.5687885,76,702,6-4 6-2 6-1,5,R128,105,2,4,71,32,28,24,13,4,5,2,7,66,41,25,7,12,4,10
2016-560,Us Open,Hard,128,G,20160829,162,104719,,,Marcel Granollers,R,190,ESP,30.38193018,45,1011,104338,,,Juan Monaco,R,185,ARG,32.41889117,94,620,7-6(5) 7-6(2) 6-4,5,R128,167,4,2,117,60,45,31,17,5,8,4,3,114,80,53,14,17,8,12
2016-560,Us Open,Hard,128,G,20160829,163,104918,2,,Andy Murray,R,190,GBR,29.29226557,2,9305,104586,,,Lukas Rosol,R,196,CZE,31.09924709,81,690,6-3 6-2 6-2,5,R128,111,11,1,70,41,34,19,13,0,0,3,8,83,49,33,11,12,8,13
2016-560,Us Open,Hard,128,G,20160829,164,104925,1,,Novak Djokovic,R,188,SRB,29.27310062,1,14840,106210,,,Jiri Vesely,L,,CZE,23.137577,49,928,W/O,5,R64,,,,,,,,,,,,,,,,,,,
2016-560,Us Open,Hard,128,G,20160829,165,104022,,,Mikhail Youzhny,R,183,RUS,34.17932923,61,801,105550,,,Guido Pella,L,,ARG,26.28610541,51,898,6-2 6-1 7-6(3),5,R64,134,8,8,111,58,38,27,14,10,13,3,2,83,56,25,17,13,4,11
2016-560,Us Open,Hard,128,G,20160829,166,104545,20,,John Isner,R,206,USA,31.34291581,21,1645,104327,,,Steve Darcis,R,178,BEL,32.46269678,106,562,6-3 6-4 6-7(10) 6-3,5,R64,174,38,6,125,71,66,30,20,4,4,4,4,121,74,57,27,20,2,5
2016-560,Us Open,Hard,128,G,20160829,167,106378,,,Kyle Edmund,R,,GBR,21.63997262,84,679,124014,,,Ernesto Escobedo,R,,USA,20.15331964,201,277,7-5 6-4 6-4,5,R64,145,9,6,99,50,43,27,16,7,8,6,3,113,63,43,25,16,12,16
2016-560,Us Open,Hard,128,G,20160829,168,104542,9,,Jo Wilfried Tsonga,R,188,FRA,31.36755647,11,2875,105902,,,James Duckworth,R,183,AUS,24.60506502,195,289,6-4 3-6 6-3 6-4,5,R64,180,17,3,113,59,50,27,19,4,6,11,4,149,75,51,39,19,21,25
2016-560,Us Open,Hard,128,G,20160829,169,104731,23,,Kevin Anderson,R,203,RSA,30.28336756,35,1275,105577,,,Vasek Pospisil,R,193,CAN,26.18480493,123,495,7-6(3) 6-4 6-4,5,R64,159,16,7,100,56,43,24,16,2,4,13,9,116,58,44,25,16,11,15
2016-560,Us Open,Hard,128,G,20160829,170,106058,26,,Jack Sock,R,185,USA,23.92881588,27,1450,104999,,,Mischa Zverev,L,190,GER,29.02121834,127,468,6-1 6-1 6-2,5,R64,83,10,3,64,44,30,16,11,1,1,4,5,81,52,28,11,11,5,12
2016-560,Us Open,Hard,128,G,20160829,171,105227,7,,Marin Cilic,R,198,CRO,27.91786448,9,3515,104660,,,Sergiy Stakhovsky,R,193,UKR,30.64476386,92,631,6-1 6-2 6-3,5,R64,99,5,5,67,28,24,27,12,2,2,4,5,78,43,24,15,12,4,10
2016-560,Us Open,Hard,128,G,20160829,172,104745,4,,Rafael Nadal,L,185,ESP,30.23956194,5,4850,104312,,,Andreas Seppi,R,190,ITA,32.52019165,87,675,6-0 7-5 6-1,5,R64,137,2,2,81,45,30,21,13,5,7,3,4,79,36,21,13,12,4,12
