tourney_name,winner_id,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
Wimbledon,105430,R,,MDA,26.6255989,110,544,105671,R,178,POR,25.59069131,92,647,3-6 6-2 7-5 6-4,R128,142,4,0,116,80,54,24,20,4,7,7,4,115,66,48,23,19,2,7
Wimbledon,106071,R,193,AUS,23.68240931,19,1760,104269,L,188,ESP,32.61601643,53,900,4-6 6-3 6-3 3-6 6-4,R128,165,11,7,172,128,97,13,24,13,17,28,7,144,95,68,23,23,10,15
Wimbledon,106298,R,,FRA,22.34086242,30,1311,105657,R,193,ROU,25.69472964,174,311,6-4 4-6 6-4 6-1,R128,124,15,4,111,58,43,33,19,1,3,12,3,104,64,41,24,18,1,6
Wimbledon,105385,L,183,USA,26.92950034,69,757,104919,R,188,ARG,29.11978097,90,650,6-4 7-5 3-6 6-3,R128,171,3,3,128,86,65,17,20,9,12,5,8,148,87,62,24,20,14,19
Wimbledon,105223,R,198,ARG,27.75906913,165,320,103565,R,185,FRA,36.11225188,79,702,6-1 7-5 6-0,R128,91,5,3,66,43,39,11,13,3,4,10,8,87,46,30,12,12,9,17
Wimbledon,104527,R,183,SUI,31.24982888,5,5035,126203,R,,USA,18.66392882,65,778,7-6(4) 6-1 6-7(2) 6-4,R128,143,6,1,114,62,50,36,21,2,3,6,3,154,90,60,30,20,7,12
Wimbledon,104755,R,185,FRA,30.02600958,10,2905,105379,R,181,GBR,26.9431896,56,870,6-3 6-4 6-3,R128,132,7,2,99,59,46,20,14,6,7,7,4,101,58,37,17,14,7,12
Wimbledon,104719,R,190,ESP,30.20944559,43,972,103607,R,173,DOM,35.90143737,77,707,6-2 6-4 2-6 6-4,R128,158,7,4,109,78,59,15,18,5,7,2,3,141,96,58,24,18,10,14
Wimbledon,105077,L,188,ESP,28.44353183,36,1165,105577,R,193,CAN,26.01232033,44,955,6-4 3-6 6-3 6-4,R128,146,8,3,131,91,60,27,19,10,11,16,2,97,64,53,14,19,0,3
Wimbledon,104678,R,193,SRB,30.37645448,27,1405,106137,R,,FRA,23.31279945,204,261,6-4 6-2 6-2,R128,94,7,5,72,48,42,13,13,2,2,3,1,89,57,34,15,13,9,14
Wimbledon,104545,R,206,USA,31.17043121,17,2055,104571,R,183,CYP,31.02806297,40,1085,7-6(2) 7-6(5) 6-3,R128,136,33,4,95,69,60,14,17,0,2,9,6,104,55,41,27,16,6,9
Wimbledon,105881,R,,AUS,24.52566735,248,212,105874,R,203,FRA,24.59137577,793,24,6-7(7) 7-6(5) 6-3 6-7(5) 14-12,R128,242,32,9,215,147,126,35,36,1,1,56,17,218,128,108,54,35,11,13
Wimbledon,104338,R,185,ARG,32.24640657,97,620,106121,R,,JPN,23.41409993,114,535,7-5 4-6 6-3 6-2,R128,167,9,4,148,104,68,20,20,14,18,4,4,117,67,41,25,19,3,10
Wimbledon,104542,R,188,FRA,31.19507187,12,2725,105438,R,,ESP,26.57357974,75,713,6-4 7-6(5) 6-4,R128,119,9,2,91,54,46,20,16,2,3,10,7,109,54,40,29,16,11,14
Wimbledon,106401,R,,AUS,21.16906229,18,1855,103285,R,185,CZE,37.58247776,121,506,6-4 6-3 6-7(9) 6-1,R128,145,25,2,118,88,63,18,19,1,3,11,6,121,63,48,28,19,10,16
Wimbledon,104460,R,196,GER,31.55099247,85,673,105583,R,180,SRB,25.99315537,82,691,4-6 6-3 3-6 6-3 6-4,R128,127,7,8,140,88,67,31,24,8,10,14,3,129,83,60,29,23,2,5
Wimbledon,104926,R,178,ITA,29.09514031,35,1170,105643,L,190,ARG,25.72758385,38,1105,6-4 1-6 6-7(3) 6-2 6-3,R128,168,2,6,139,85,53,31,23,4,9,11,4,142,92,67,18,23,3,11
Wimbledon,103852,L,188,ESP,34.76796715,21,1630,104330,R,193,USA,32.27652293,72,743,7-6(5) 6-4 6-4,R128,103,16,2,93,66,49,17,16,3,5,9,4,94,58,40,19,16,3,7
Wimbledon,105332,R,196,FRA,27.137577,23,1596,105015,R,193,CRO,28.76933607,194,279,3-6 7-6(2) 2-6 6-3 10-8,R128,233,17,9,177,98,68,39,28,8,15,8,4,208,138,91,33,28,11,18
Wimbledon,105357,R,183,AUS,27.03627652,67,770,103656,R,175,ESP,35.58384668,120,508,7-5 4-6 5-7 6-4 6-3,R128,178,7,3,150,107,80,25,27,3,6,9,4,151,100,67,34,26,3,7
Wimbledon,104229,R,180,TPE,32.87063655,76,710,104628,R,183,RUS,30.66940452,179,302,6-4 6-1 6-4,R128,92,9,1,83,53,44,16,14,3,4,4,4,84,44,30,15,13,3,8
Wimbledon,104918,R,190,GBR,29.11978097,2,8915,106281,L,,GBR,22.47775496,235,224,6-2 6-3 6-4,R128,102,8,1,75,49,43,15,14,2,2,2,2,84,57,34,13,13,4,8
Wimbledon,104925,R,188,SRB,29.10061602,1,16950,105173,L,183,FRA,27.9945243,55,880,6-4 6-3 7-6(5),R64,124,6,8,103,67,56,17,16,8,9,5,3,95,61,46,15,15,4,7
Wimbledon,105023,R,198,USA,28.72279261,41,1075,105064,L,188,BRA,28.49281314,62,790,6-4 6-3 6-2,R64,95,10,2,76,47,39,17,14,4,5,5,6,81,48,33,15,13,7,12
Wimbledon,105732,R,,FRA,25.27857632,81,691,106000,R,172,BIH,24.10403833,87,660,3-6 7-6(1) 7-6(0) 6-2,R64,138,16,9,129,68,51,33,21,5,9,3,6,133,92,60,22,20,7,11
Wimbledon,103917,R,190,FRA,34.4312115,51,919,103970,R,175,ESP,34.23682409,14,2605,6-1 6-4 6-3,R64,117,9,3,86,54,38,16,13,6,8,2,3,85,56,32,10,13,6,13
Wimbledon,105676,R,163,BEL,25.55509925,11,2780,104273,R,188,FRA,32.58042437,186,290,6-4 6-0 6-3,R64,84,6,2,66,35,29,20,13,2,3,0,3,71,50,27,5,12,2,9
Wimbledon,104797,R,188,UZB,29.80424367,116,531,104597,R,183,ESP,30.85010267,47,944,6-4 7-6(5) 6-2,R64,111,10,0,86,58,43,19,15,1,2,9,2,113,65,43,22,15,11,15
Wimbledon,106058,R,185,USA,23.75633128,26,1415,104898,R,190,NED,29.22655715,98,615,6-1 6-3 6-7(3) 6-4,R64,136,17,5,115,73,58,27,19,6,6,14,3,128,90,60,17,19,9,14
Wimbledon,105683,R,196,CAN,25.50034223,7,3175,104312,R,190,ITA,32.34770705,45,955,7-6(5) 6-4 6-2,R64,117,25,4,83,60,51,16,15,2,2,2,2,97,50,40,23,15,3,6
Wimbledon,103819,R,185,SUI,34.88569473,3,6425,105650,L,,GBR,25.71663244,772,26,6-0 6-3 6-4,R64,84,9,0,73,45,35,19,13,2,2,9,3,83,50,32,14,12,7,12
Wimbledon,105554,R,175,GBR,26.0971937,91,648,105238,R,180,UKR,27.63586585,33,1215,7-6(6) 6-4 6-1,R64,117,13,2,93,61,43,18,15,2,4,7,4,97,52,32,23,14,4,10
Wimbledon,105449,R,188,USA,26.50787132,29,1385,104871,R,188,FRA,29.37166324,34,1175,6-1 7-6(6) 6-3,R64,122,17,2,111,76,58,19,14,8,8,7,4,92,56,37,20,14,4,7
Wimbledon,105777,R,188,BUL,25.11704312,37,1150,104468,R,183,FRA,31.49897331,20,1720,6-3 7-6(1) 4-6 6-4,R64,182,6,1,126,88,69,15,21,3,7,3,1,113,67,43,29,20,7,12
Wimbledon,105227,R,198,CRO,27.74537988,13,2695,104660,R,193,UKR,30.47227926,94,635,6-2 6-7(6) 6-4 6-4,R64,170,22,1,113,65,57,29,20,2,3,7,8,142,81,55,32,20,8,13
Wimbledon,105041,R,185,SVK,28.64887064,123,501,103333,R,208,CRO,37.32785763,32,1270,6-3 3-6 7-6(5) 6-4,R64,140,11,5,122,82,67,24,20,1,2,34,7,113,83,67,17,20,2,4
Wimbledon,105723,R,185,RUS,25.34428474,42,1013,104180,L,193,LUX,33.13620808,39,1090,6-3 6-4 6-4,R64,103,11,0,74,51,43,17,15,0,0,13,0,89,53,40,16,14,4,7
Wimbledon,105453,R,178,JPN,26.49418207,6,4155,103898,R,185,FRA,34.51882272,547,59,4-6 6-4 6-4 6-2,R64,155,6,3,119,66,53,24,19,2,4,8,6,122,76,50,23,19,3,8
Wimbledon,106210,L,,CZE,22.9650924,64,780,106233,R,,AUT,22.81451061,8,3175,7-6(4) 7-6(5) 7-6(3),R64,165,14,5,131,85,66,24,18,5,6,9,4,118,65,52,30,18,3,4
Wimbledon,105311,R,,POR,27.24435318,31,1275,106261,R,,USA,22.63928816,145,390,6-4 6-4 3-6 6-4,R64,119,11,0,94,68,56,17,20,1,3,13,9,133,79,55,26,19,11,15
Wimbledon,100644,R,,GER,19.18685832,28,1385,104022,R,183,RUS,34.00684463,70,753,6-4 3-6 6-0 4-6 6-2,R64,198,10,10,138,72,58,29,22,7,11,3,2,137,90,55,22,21,4,12
Wimbledon,104607,R,196,CZE,30.7761807,9,2950,103794,R,178,GER,35.03080082,102,577,6-4 6-1 6-2,R64,83,13,3,70,48,42,12,13,2,2,3,6,77,48,33,11,12,4,9
Wimbledon,105138,R,,ESP,28.20260096,15,2150,105062,R,183,KAZ,28.50376454,57,867,W/O,R64,100,,,,,,,,,,,,,,,,,,
Wimbledon,106071,R,193,AUS,23.68240931,19,1760,105430,R,,MDA,26.6255989,110,544,7-6(3) 6-3 6-7(6) 6-3,R64,170,21,5,152,102,75,25,21,4,7,6,2,126,88,60,21,21,3,8
Wimbledon,106298,R,,FRA,22.34086242,30,1311,105385,L,183,USA,26.92950034,69,757,6-4 6-3 6-3,R64,87,10,2,77,52,41,14,14,2,3,2,2,86,52,33,15,14,2,7
Wimbledon,105223,R,198,ARG,27.75906913,165,320,104527,R,183,SUI,31.24982888,5,5035,3-6 6-3 7-6(2) 6-3,R64,163,9,4,122,85,64,17,20,2,5,15,5,117,77,58,17,19,6,10
Wimbledon,104755,R,185,FRA,30.02600958,10,2905,104719,R,190,ESP,30.20944559,43,972,4-6 7-5 6-3 6-1,R64,168,2,5,129,82,64,21,19,10,12,7,2,126,75,43,30,19,11,17
Wimbledon,105077,L,188,ESP,28.44353183,36,1165,104678,R,193,SRB,30.37645448,27,1405,3-6 6-3 6-3 2-6 6-3,R64,174,8,5,141,105,75,16,22,7,10,20,3,135,91,64,24,22,5,9
Wimbledon,104545,R,206,USA,31.17043121,17,2055,105881,R,,AUS,24.52566735,248,212,7-6(8) 7-6(3) 7-6(8),R64,136,43,5,119,86,72,22,18,0,1,16,7,125,72,59,31,18,3,4
Wimbledon,104542,R,188,FRA,31.19507187,12,2725,104338,R,185,ARG,32.24640657,97,620,6-1 6-4 6-3,R64,82,8,1,72,52,42,11,13,3,4,1,1,80,60,33,10,13,8,14
Wimbledon,106401,R,,AUS,21.16906229,18,1855,104460,R,196,GER,31.55099247,85,673,6-7(3) 6-1 2-6 6-4 6-4,R64,125,27,6,134,95,74,25,24,3,5,22,7,154,93,68,35,23,11,15
Wimbledon,103852,L,188,ESP,34.76796715,21,1630,104926,R,178,ITA,29.09514031,35,1170,3-6 6-7(5) 6-3 6-3 6-3,R64,187,21,11,144,82,66,28,24,5,9,7,12,172,100,65,36,24,13,21
Wimbledon,105357,R,183,AUS,27.03627652,67,770,105332,R,196,FRA,27.137577,23,1596,7-6(5) 6-3 4-6 6-2,R64,150,1,3,115,78,60,21,20,2,4,9,8,149,78,57,31,19,8,13
Wimbledon,104918,R,190,GBR,29.11978097,2,8915,104229,R,180,TPE,32.87063655,76,710,6-3 6-2 6-1,R64,100,6,0,74,44,30,19,12,3,4,0,4,72,40,23,9,12,4,11
Wimbledon,105023,R,198,USA,28.72279261,41,1075,104925,R,188,SRB,29.10061602,1,16950,7-6(6) 6-1 3-6 7-6(5),R32,176,31,2,160,100,79,25,20,14,17,7,2,146,97,63,27,20,11,15
Wimbledon,103917,R,190,FRA,34.4312115,51,919,105732,R,,FRA,25.27857632,81,691,7-6(5) 6-4 3-6 6-3,R32,137,8,2,111,74,56,25,20,3,5,9,9,131,79,55,27,20,2,5
Wimbledon,105676,R,163,BEL,25.55509925,11,2780,104797,R,188,UZB,29.80424367,116,531,6-4 6-3 2-6 6-1,R32,132,7,6,109,64,45,25,17,6,9,10,1,114,72,44,20,17,7,13
Wimbledon,105683,R,196,CAN,25.50034223,7,3175,106058,R,185,USA,23.75633128,26,1415,7-6(2) 6-4 7-6(1),R32,135,27,3,102,75,65,15,17,3,3,9,6,113,66,49,24,17,8,9
Wimbledon,103819,R,185,SUI,34.88569473,3,6425,105554,R,175,GBR,26.0971937,91,648,6-4 6-2 6-2,R32,86,11,0,67,45,40,11,13,1,2,0,8,94,54,26,21,13,9,15
Wimbledon,105449,R,188,USA,26.50787132,29,1385,105777,R,188,BUL,25.11704312,37,1150,6-7(6) 7-6(3) 6-4 6-2,R32,173,11,4,154,95,72,28,21,11,14,8,4,136,87,64,20,21,10,16
Wimbledon,105227,R,198,CRO,27.74537988,13,2695,105041,R,185,SVK,28.64887064,123,501,6-3 6-3 6-4,R32,109,19,2,68,44,43,12,14,0,1,2,3,110,68,42,19,14,16,21
Wimbledon,105453,R,178,JPN,26.49418207,6,4155,105723,R,185,RUS,25.34428474,42,1013,7-5 6-3 7-5,R32,117,4,4,95,64,46,20,17,2,4,8,6,103,67,46,15,16,5,10
Wimbledon,106210,L,,CZE,22.9650924,64,780,105311,R,,POR,27.24435318,31,1275,6-2 6-2 7-5,R32,93,12,1,71,46,38,20,14,1,1,2,1,74,50,35,9,14,3,8
Wimbledon,104607,R,196,CZE,30.7761807,9,2950,100644,R,,GER,19.18685832,28,1385,6-3 6-4 4-6 6-1,R32,159,13,2,99,63,48,21,18,4,6,8,7,134,86,53,20,18,4,10
Wimbledon,106071,R,193,AUS,23.68240931,19,1760,105138,R,,ESP,28.20260096,15,2150,6-2 6-4 6-4,R32,107,9,1,94,59,44,21,14,5,5,5,2,95,61,33,21,14,4,8
Wimbledon,106298,R,,FRA,22.34086242,30,1311,105223,R,198,ARG,27.75906913,165,320,6-7(4) 7-6(6) 7-5 6-1,R32,167,18,2,146,85,68,35,22,10,12,7,1,125,81,56,28,21,2,7
Wimbledon,104755,R,185,FRA,30.02600958,10,2905,105077,L,188,ESP,28.44353183,36,1165,2-6 7-6(5) 6-2 6-3,R32,156,6,3,121,82,64,18,19,3,5,7,3,120,78,51,28,18,4,8
Wimbledon,104542,R,188,FRA,31.19507187,12,2725,104545,R,206,USA,31.17043121,17,2055,6-7(3) 3-6 7-6(5) 6-2 19-17,R32,264,21,4,197,144,129,32,39,3,4,38,7,228,168,136,31,38,3,6
Wimbledon,106401,R,,AUS,21.16906229,18,1855,103852,L,188,ESP,34.76796715,21,1630,6-3 6-7(2) 6-3 6-4,R32,161,27,3,136,98,69,22,20,4,6,11,6,128,68,48,32,20,7,12
Wimbledon,104918,R,190,GBR,29.11978097,2,8915,105357,R,183,AUS,27.03627652,67,770,6-3 7-5 6-2,R32,130,8,0,84,49,41,18,15,3,5,1,1,100,69,43,10,14,7,13
Wimbledon,105023,R,198,USA,28.72279261,41,1075,103917,R,190,FRA,34.4312115,51,919,6-4 7-6(5) 6-4,R16,119,23,3,86,50,48,18,16,0,1,9,4,105,70,47,20,16,4,7
Wimbledon,105683,R,196,CAN,25.50034223,7,3175,105676,R,163,BEL,25.55509925,11,2780,4-6 3-6 6-4 6-4 6-4,R16,182,22,6,139,92,73,27,25,6,9,12,7,139,84,62,32,24,7,10
Wimbledon,103819,R,185,SUI,34.88569473,3,6425,105449,R,188,USA,26.50787132,29,1385,6-2 6-3 7-5,R16,96,6,2,83,55,41,20,15,3,4,8,3,101,65,40,15,14,5,10
Wimbledon,105227,R,198,CRO,27.74537988,13,2695,105453,R,178,JPN,26.49418207,6,4155,6-1 5-1 RET,R16,43,17,2,39,26,22,6,7,0,1,0,2,37,30,13,0,6,3,8
Wimbledon,104607,R,196,CZE,30.7761807,9,2950,106210,L,,CZE,22.9650924,64,780,4-6 6-3 7-6(8) 6-7(9) 6-3,R16,235,6,3,160,97,83,34,26,3,6,26,7,169,105,82,33,26,8,13
Wimbledon,106298,R,,FRA,22.34086242,30,1311,106071,R,193,AUS,23.68240931,19,1760,6-4 4-6 3-6 6-4 10-8,R16,175,27,5,160,87,71,39,29,5,10,29,4,178,121,90,23,28,17,22
Wimbledon,104542,R,188,FRA,31.19507187,12,2725,104755,R,185,FRA,30.02600958,10,2905,4-2 RET,R16,23,2,0,23,14,12,4,3,1,1,0,0,14,8,7,3,3,2,3
Wimbledon,104918,R,190,GBR,29.11978097,2,8915,106401,R,,AUS,21.16906229,18,1855,7-5 6-1 6-4,R16,102,8,0,76,49,41,20,15,0,0,11,1,87,72,49,3,14,9,13
Wimbledon,105683,R,196,CAN,25.50034223,7,3175,105023,R,198,USA,28.72279261,41,1075,6-4 7-5 5-7 6-4,QF,151,13,2,107,69,60,27,22,1,2,15,5,141,80,65,25,22,2,5
Wimbledon,103819,R,185,SUI,34.88569473,3,6425,105227,R,198,CRO,27.74537988,13,2695,6-7(4) 4-6 6-3 7-6(9) 6-3,QF,197,27,0,169,106,84,37,26,7,8,23,7,163,93,76,38,26,7,9
Wimbledon,104607,R,196,CZE,30.7761807,9,2950,106298,R,,FRA,22.34086242,30,1311,7-6(4) 6-3 6-2,QF,114,10,3,87,52,45,18,15,3,4,9,8,107,62,44,15,14,4,8
Wimbledon,104918,R,190,GBR,29.11978097,2,8915,104542,R,188,FRA,31.19507187,12,2725,7-6(10) 6-1 3-6 4-6 6-1,QF,233,14,3,165,101,74,32,23,9,13,15,7,154,95,68,23,22,6,12
Wimbledon,105683,R,196,CAN,25.50034223,7,3175,103819,R,185,SUI,34.88569473,3,6425,6-3 6-7(3) 4-6 7-5 6-3,SF,204,23,11,167,113,94,25,26,8,9,16,5,160,98,80,32,26,5,8
Wimbledon,104918,R,190,GBR,29.11978097,2,8915,104607,R,196,CZE,30.7761807,9,2950,6-3 6-3 6-3,SF,117,7,2,88,57,44,17,14,2,3,5,1,73,46,32,10,13,5,10
Wimbledon,104918,R,190,GBR,29.11978097,2,8915,105683,R,196,CAN,25.50034223,7,3175,6-4 7-6(3) 7-6(2),F,168,7,2,103,69,60,19,17,2,2,8,1,114,73,49,29,17,6,7
Us Open,104925,R,188,SRB,29.27310062,1,14840,105668,R,203,POL,25.79329227,247,216,6-3 5-7 6-2 6-1,R128,157,12,5,114,71,49,27,18,10,12,5,13,117,63,40,22,18,13,20
Us Open,106210,L,,CZE,23.137577,49,928,105031,R,,IND,28.862423,143,410,7-6(5) 4-6 2-6 6-2 7-5,R128,227,6,9,151,88,52,31,25,8,19,13,2,186,106,65,32,25,18,29
Us Open,105550,L,,ARG,26.28610541,51,898,106216,R,,USA,23.11293635,115,540,6-3 6-4 6-4,R128,114,5,3,94,64,46,17,15,6,7,5,2,83,56,38,14,14,5,9
Us Open,104022,R,183,RUS,34.17932923,61,801,105373,L,190,SVK,27.13483915,29,1405,6-2 6-1 6-1,R128,110,6,3,70,39,26,18,11,3,5,3,13,90,39,19,17,11,7,16
Us Open,104545,R,206,USA,31.34291581,21,1645,126207,R,,USA,18.60643395,125,484,3-6 4-6 7-6(5) 6-2 7-6(3),R128,207,35,6,144,88,70,30,26,7,11,4,5,153,105,77,28,25,5,9
Us Open,104327,R,178,BEL,32.46269678,106,562,111442,R,,AUS,22.36002738,91,633,5-7 3-6 7-6(5) 6-4 7-5,R128,251,8,4,182,92,69,44,28,8,15,15,8,187,97,69,46,27,13,20
Us Open,124014,R,,USA,20.15331964,201,277,105041,R,185,SVK,28.82135524,99,606,6-4 4-6 4-6 6-3 RET,R128,176,8,4,111,55,35,33,20,2,7,15,7,124,66,44,28,19,5,10
Us Open,106378,R,,GBR,21.63997262,84,679,104755,R,185,FRA,30.19849418,15,2230,6-2 6-2 6-3,R128,100,10,2,68,38,31,19,13,0,1,3,3,66,34,23,11,12,1,7
Us Open,104542,R,188,FRA,31.36755647,11,2875,105819,R,,ARG,25.06776181,133,437,6-3 6-4 6-4,R128,106,16,3,74,44,42,16,15,0,1,5,7,91,48,32,22,14,9,13
Us Open,105902,R,183,AUS,24.60506502,195,289,104898,R,190,NED,29.39904175,62,798,4-6 7-5 6-3 4-6 6-3,R128,188,11,7,158,79,65,39,25,8,12,16,10,154,89,64,33,25,5,11
Us Open,105577,R,193,CAN,26.18480493,123,495,106075,R,,SVK,23.816564,126,476,6-1 6-3 6-3,R128,96,7,4,78,45,37,19,13,2,2,3,5,62,29,20,16,12,3,8
Us Open,104731,R,203,RSA,30.28336756,35,1275,106415,L,,JPN,20.92265572,85,678,6-3 7-5 6-4,R128,138,17,5,89,53,44,19,16,2,4,2,5,96,61,39,15,15,8,13
Us Open,106058,R,185,USA,23.92881588,27,1450,126203,R,,USA,18.83641342,53,829,7-6(3) 7-5 3-6 1-6 6-4,R128,200,19,17,158,84,65,29,25,6,15,17,7,169,95,72,28,25,13,20
Us Open,104999,L,190,GER,29.02121834,127,468,105732,R,,FRA,25.45106092,114,540,6-4 7-6(6) 4-6 6-0,R128,167,2,5,120,75,57,25,19,2,4,9,12,138,75,51,28,19,6,11
Us Open,104660,R,193,UKR,30.64476386,92,631,105671,R,178,POR,25.76317591,60,806,6-1 3-6 2-6 6-3 7-6(4),R128,200,6,12,147,75,57,30,23,5,11,7,6,143,79,55,32,22,6,12
Us Open,105227,R,198,CRO,27.91786448,9,3515,104297,R,178,BRA,32.56947296,108,557,6-4 7-5 6-1,R128,118,12,5,82,41,36,22,15,2,4,3,10,86,38,26,18,14,8,14
Us Open,104745,L,185,ESP,30.23956194,5,4850,104797,R,188,UZB,29.97672827,107,560,6-1 6-4 6-2,R128,126,2,3,76,44,36,16,13,4,5,3,7,81,51,31,10,12,5,12
Us Open,104312,R,190,ITA,32.52019165,87,675,103565,R,185,FRA,36.28473648,52,856,6-2 3-6 6-4 6-3,R128,143,8,6,120,67,43,28,18,7,11,6,8,111,44,29,31,18,7,14
Us Open,105723,R,185,RUS,25.51676934,47,988,105064,L,188,BRA,28.66529774,65,760,6-4 3-6 6-1 7-6(6),R128,176,12,13,139,73,54,33,19,7,10,8,10,130,61,48,31,19,12,17
Us Open,105077,L,188,ESP,28.61601643,33,1330,103898,R,185,FRA,34.69130732,248,214,3-6 6-3 6-3 2-6 6-1,R128,201,7,6,133,75,52,29,21,6,11,10,15,142,76,54,27,21,9,16
Us Open,106298,R,,FRA,22.51334702,25,1481,105062,R,183,KAZ,28.67624914,67,759,3-6 6-2 6-4 6-2,R128,134,18,12,103,44,35,29,18,5,9,7,4,120,62,40,26,17,8,15
Us Open,103843,R,185,SUI,34.96783025,144,408,106105,R,,BRA,23.6605065,203,276,2-6 7-6(6) 6-2 6-4,R128,178,7,6,123,64,50,29,19,8,13,14,9,118,65,46,21,19,3,9
Us Open,105643,L,190,ARG,25.90006845,43,1015,104548,R,190,USA,31.33196441,312,157,3-6 6-7(6) 6-4 6-2 6-2,R128,224,7,6,144,86,64,37,24,9,11,9,12,164,88,68,33,23,7,13
Us Open,105138,R,,ESP,28.37508556,17,2040,104198,R,188,ESP,33.23750856,50,900,7-5 6-1 6-7(5) 7-6(3),R128,210,3,7,161,109,77,20,22,10,15,3,7,151,84,57,26,21,8,16
Us Open,104792,R,193,FRA,29.99315537,12,2835,104180,L,193,LUX,33.30869268,37,1175,6-4 6-2 7-6(5),R128,125,6,1,87,60,50,16,15,2,2,5,7,94,43,36,23,15,5,8
Us Open,105596,R,,CZE,26.09993155,226,237,111456,R,,USA,21.37166324,406,107,4-6 3-6 6-3 6-2 6-2,R128,186,12,7,154,87,66,28,22,16,20,4,4,126,66,45,29,22,6,13
Us Open,104597,R,183,ESP,31.02258727,48,987,105916,R,,HUN,24.55578371,155,366,6-1 6-4 7-6(7),R128,134,7,4,103,49,38,28,15,4,6,5,8,96,38,24,30,14,5,10
Us Open,104655,R,180,URU,30.65845311,20,1745,104534,R,175,ISR,31.40314853,80,691,6-3 6-2 0-6 5-7 6-3,R128,182,4,9,144,85,54,28,22,9,17,3,10,119,64,43,23,22,4,13
Us Open,105332,R,196,FRA,27.3100616,34,1305,105583,R,180,SRB,26.16563997,59,806,6-2 2-6 3-6 7-5 6-1,R128,158,15,9,147,73,52,41,22,9,14,2,5,140,103,65,17,22,10,17
Us Open,104571,R,183,CYP,31.20054757,44,1015,105487,L,,ARG,26.50239562,90,660,6-4 6-2 1-1 RET,R128,89,3,7,61,34,26,17,10,6,7,4,9,66,33,23,11,10,4,8
Us Open,105992,R,183,USA,24.31211499,120,509,105173,L,183,FRA,28.1670089,54,826,6-4 7-6(5) 6-3,R128,138,10,8,96,51,41,20,16,5,9,4,9,114,64,35,26,15,10,17
Us Open,105683,R,196,CAN,25.67282683,6,4805,104460,R,196,GER,31.72347707,86,678,7-5 6-3 6-4,R128,103,15,4,86,48,42,23,16,2,3,2,6,91,52,38,17,15,5,9
Us Open,106233,R,,AUT,22.98699521,10,3205,105357,R,183,AUS,27.20876112,66,760,6-3 2-6 5-7 6-4 6-3,R128,185,10,3,146,99,62,28,24,5,11,8,1,141,83,55,31,24,10,17
Us Open,105575,R,175,LTU,26.19028063,89,665,104291,R,185,TUN,32.60780287,68,749,3-6 7-6(3) 6-4 6-2,R128,172,6,7,144,94,64,25,20,10,14,8,9,130,56,42,34,19,8,14
Us Open,105807,R,,ESP,25.13347023,39,1110,125802,R,,BLR,22.51060917,182,308,6-0 7-5 6-2,R128,125,6,5,92,48,31,22,13,6,10,3,4,105,64,29,14,13,10,20
Us Open,104386,R,180,SRB,32.18617385,250,208,105023,R,198,USA,28.89527721,30,1400,7-6(4) 6-7(0) 6-3 6-3,R128,194,17,11,150,70,58,40,21,6,9,18,15,133,62,45,33,21,4,10
Us Open,105449,R,188,USA,26.68035592,22,1635,105539,R,185,RUS,26.30800821,79,691,4-6 1-6 7-6(2) 6-3 6-3,R128,192,15,6,162,95,64,36,24,12,17,8,5,157,87,60,40,23,10,14
Us Open,105223,R,198,ARG,27.93155373,142,410,106043,R,,ARG,24.03559206,69,746,6-4 6-4 7-6(3),R128,157,11,3,106,57,41,29,16,4,7,7,4,98,55,37,21,16,3,8
Us Open,104926,R,178,ITA,29.26762491,38,1155,104559,R,188,RUS,31.26899384,105,571,6-7(9) 3-6 7-6(5) 7-5 6-4,R128,287,16,12,190,95,63,48,28,11,20,7,19,208,96,64,55,27,15,25
Us Open,103970,R,175,ESP,34.40930869,13,2660,105238,R,180,UKR,27.80835044,57,815,6-5 RET,R128,39,3,1,32,14,12,8,6,0,1,1,4,36,17,10,10,5,1,3
Us Open,106401,R,,AUS,21.34154689,16,2060,105379,R,181,GBR,27.1156742,77,695,6-4 6-4 6-4,R128,117,14,4,82,50,43,17,15,2,3,12,3,100,59,35,24,15,9,13
Us Open,104547,L,188,ARG,31.34017796,71,736,104252,R,190,GER,32.90075291,58,813,6-3 6-4 7-6(7),R128,123,12,6,96,55,48,24,16,2,3,5,2,103,69,49,16,15,3,6
Us Open,105011,R,185,UKR,28.97467488,63,795,104471,R,183,CRO,31.6550308,74,718,6-3 6-4 6-7(4) 7-5,R128,230,7,12,134,63,50,35,22,4,8,11,12,163,79,54,38,21,10,18
Us Open,106000,R,172,BIH,24.27652293,72,720,106071,R,193,AUS,23.85489391,19,1780,6-4 6-3 4-6 7-6(0),R128,159,5,5,130,79,53,29,21,11,16,12,8,161,90,58,30,20,11,18
